order_id,order_number,order_date,customer_id,discount,last_updated_at
4455,US-2019-149629,7/17/2019,534,0.2,12/13/2024
4456,US-2019-149692,12/6/2019,446,0.8,12/13/2024
4457,US-2019-150161,7/25/2019,628,0.7,12/13/2024
4458,US-2019-150231,3/16/2019,380,0,12/13/2024
4459,US-2019-150630,9/17/2019,739,0.39,12/13/2024
4460,US-2019-151407,11/8/2019,632,0,12/13/2024
4461,US-2019-151435,9/6/2019,728,0,12/13/2024
4462,US-2019-152128,5/25/2019,569,0,12/13/2024
4463,US-2019-153283,11/12/2019,253,0,12/13/2024
4464,US-2019-153374,2/9/2019,364,0.2,12/13/2024
4465,US-2019-153500,7/3/2019,205,0.2,12/13/2024
4466,US-2019-154389,11/27/2019,262,0.4,12/13/2024
4467,US-2019-155369,4/19/2019,592,0.8,12/13/2024
4468,US-2019-156496,8/10/2019,788,0.2,12/13/2024
4469,US-2019-156797,8/11/2019,605,0,12/13/2024
4470,US-2019-156867,11/13/2019,451,0.37,12/13/2024
4471,US-2019-157014,10/3/2019,94,0.4,12/13/2024
4472,US-2019-157154,1/10/2019,526,0.4,12/13/2024
4473,US-2019-158589,11/20/2019,447,0,12/13/2024
4474,US-2019-158911,7/5/2019,659,0.2,12/13/2024
4475,US-2019-159499,11/21/2019,272,0.2,12/13/2024
4476,US-2019-159513,4/2/2019,349,0.2,12/13/2024
4477,US-2019-159982,11/28/2019,236,0.3,12/13/2024
4478,US-2019-160150,7/19/2019,761,0.7,12/13/2024
4479,US-2019-160563,10/20/2019,577,0,12/13/2024
4480,US-2019-160857,5/8/2019,578,0.06,12/13/2024
4481,US-2019-161347,9/13/2019,322,0.7,12/13/2024
4482,US-2019-161466,9/24/2019,580,0.2,12/13/2024
4483,US-2019-161991,9/26/2019,679,0.5,12/13/2024
4484,US-2019-163279,3/22/2019,353,0.07,12/13/2024
4485,US-2019-163433,4/18/2019,534,0.34,12/13/2024
4486,US-2019-163685,6/1/2019,427,0.5,12/13/2024
4487,US-2019-163783,12/27/2019,237,0.2,12/13/2024
4488,US-2019-163825,6/16/2019,452,0.1,12/13/2024
4489,US-2019-164175,4/30/2019,610,0.3,12/13/2024
4490,US-2019-164238,8/16/2019,412,0.35,12/13/2024
4491,US-2019-164308,9/24/2019,677,0,12/13/2024
4492,US-2019-164357,11/25/2019,685,0.2,12/13/2024
4493,US-2019-164448,10/31/2019,211,0.1,12/13/2024
4494,US-2019-164966,7/30/2019,299,0,12/13/2024
4495,US-2019-165449,11/22/2019,44,0.2,12/13/2024
4496,US-2019-165512,5/24/2019,785,0.55,12/13/2024
4497,US-2019-165743,11/20/2019,527,0.7,12/13/2024
4498,US-2019-166520,7/16/2019,427,0,12/13/2024
4499,US-2019-167220,12/12/2019,342,0.2,12/13/2024
4500,US-2019-168704,4/13/2019,291,0.27,12/13/2024
4501,US-2019-168732,12/10/2019,438,0,12/13/2024
4502,US-2019-168914,5/21/2019,357,0.8,12/13/2024
4503,US-2019-168935,11/27/2019,229,0.33,12/13/2024
4504,US-2020-100405,8/26/2020,766,0,12/13/2024
4505,US-2020-100419,12/16/2020,137,0.8,12/13/2024
4506,US-2020-100461,1/8/2020,397,0,12/13/2024
4507,US-2020-100566,9/3/2020,383,0.6,12/13/2024
4508,US-2020-100720,7/16/2020,148,0.33,12/13/2024
4509,US-2020-100839,10/13/2020,558,0.35,12/13/2024
4510,US-2020-101196,5/12/2020,287,0.2,12/13/2024
4511,US-2020-101497,9/29/2020,609,0,12/13/2024
4512,US-2020-101616,9/3/2020,187,0,12/13/2024
4513,US-2020-102141,8/26/2020,426,0.2,12/13/2024
4514,US-2020-102232,8/5/2020,501,0,12/13/2024
4515,US-2020-102239,5/5/2020,480,0.1,12/13/2024
4516,US-2020-103646,4/21/2020,707,0.6,12/13/2024
4517,US-2020-103674,12/6/2020,44,0.11,12/13/2024
4518,US-2020-104794,12/16/2020,425,0,12/13/2024
4519,US-2020-104815,9/3/2020,625,0.3,12/13/2024
4520,US-2020-105452,7/28/2020,80,0.6,12/13/2024
4521,US-2020-105578,5/30/2020,549,0.5,12/13/2024
4522,US-2020-105830,12/31/2020,199,0.2,12/13/2024
4523,US-2020-106313,8/22/2020,205,0,12/13/2024
4524,US-2020-106600,4/8/2020,649,0,12/13/2024
4525,US-2020-106677,11/5/2020,57,0.4,12/13/2024
4526,US-2020-107440,4/16/2020,105,0,12/13/2024
4527,US-2020-108098,10/14/2020,167,0,12/13/2024
4528,US-2020-108455,12/2/2020,519,0,12/13/2024
4529,US-2020-108497,6/14/2020,510,0.15,12/13/2024
4530,US-2020-108504,2/5/2020,607,0,12/13/2024
4531,US-2020-108637,3/13/2020,6,0,12/13/2024
4532,US-2020-108777,12/12/2020,394,0.45,12/13/2024
4533,US-2020-109260,9/26/2020,756,0.2,12/13/2024
4534,US-2020-110156,11/19/2020,259,0.4,12/13/2024
4535,US-2020-110170,9/27/2020,329,0.32,12/13/2024
4536,US-2020-111290,7/22/2020,217,0,12/13/2024
4537,US-2020-111528,12/30/2020,402,0.1,12/13/2024
4538,US-2020-111563,11/4/2020,700,0.6,12/13/2024
4539,US-2020-112396,2/9/2020,405,0,12/13/2024
4540,US-2020-112970,11/14/2020,735,0,12/13/2024
4541,US-2020-112977,3/10/2020,147,0.2,12/13/2024
4542,US-2020-113509,3/15/2020,599,0.2,12/13/2024
4543,US-2020-113649,8/9/2020,318,0.2,12/13/2024
4544,US-2020-113677,11/13/2020,163,0,12/13/2024
4545,US-2020-113985,12/2/2020,425,0.1,12/13/2024
4546,US-2020-114013,3/13/2020,680,0.4,12/13/2024
4547,US-2020-114174,9/8/2020,44,0,12/13/2024
4548,US-2020-114230,11/27/2020,160,0.2,12/13/2024
4549,US-2020-114293,11/21/2020,373,0.2,12/13/2024
4550,US-2020-114622,4/10/2020,405,0.7,12/13/2024
4551,US-2020-114776,12/6/2020,298,0,12/13/2024
4552,US-2020-114888,9/19/2020,133,0.1,12/13/2024
4553,US-2020-115441,7/25/2020,692,0,12/13/2024
4554,US-2020-115455,9/8/2020,684,0.55,12/13/2024
4555,US-2020-115819,4/19/2020,398,0.1,12/13/2024
4556,US-2020-115952,10/6/2020,371,0,12/13/2024
4557,US-2020-116365,1/3/2020,124,0.2,12/13/2024
4558,US-2020-116400,10/22/2020,251,0,12/13/2024
4559,US-2020-116442,12/15/2020,103,0,12/13/2024
4560,US-2020-116729,12/25/2020,303,0.07,12/13/2024
4561,US-2020-117037,5/17/2020,482,0.45,12/13/2024
4562,US-2020-117387,10/27/2020,582,0.2,12/13/2024
4563,US-2020-117541,11/14/2020,396,0,12/13/2024
4564,US-2020-117793,8/23/2020,483,0,12/13/2024
4565,US-2020-118780,9/10/2020,602,0,12/13/2024
4566,US-2020-119046,6/2/2020,258,0.13,12/13/2024
4567,US-2020-119270,3/12/2020,725,0,12/13/2024
4568,US-2020-119298,11/25/2020,276,0,12/13/2024
4569,US-2020-120460,4/30/2020,83,0.6,12/13/2024
4570,US-2020-120929,3/18/2020,652,0.4,12/13/2024
4571,US-2020-121013,9/5/2020,526,0,12/13/2024
4572,US-2020-122182,3/10/2020,75,0.2,12/13/2024
4573,US-2020-122245,9/25/2020,7,0.5,12/13/2024
4574,US-2020-123470,8/15/2020,499,0.45,12/13/2024
4575,US-2020-123610,5/12/2020,782,0,12/13/2024
4576,US-2020-123750,4/15/2020,628,0.32,12/13/2024
4577,US-2020-124163,9/25/2020,678,0,12/13/2024
4578,US-2020-125402,9/25/2020,218,0.09,12/13/2024
4579,US-2020-125969,11/6/2020,473,0.1,12/13/2024
4580,US-2020-126431,7/1/2020,720,0,12/13/2024
4581,US-2020-126452,8/21/2020,671,0.11,12/13/2024
4582,US-2020-126844,10/8/2020,119,0.6,12/13/2024
4583,US-2020-126893,11/26/2020,183,0.4,12/13/2024
4584,US-2020-127334,12/15/2020,535,0.35,12/13/2024
4585,US-2020-127425,8/26/2020,236,0,12/13/2024
4586,US-2020-127971,11/20/2020,242,0.37,12/13/2024
4587,US-2020-128195,8/4/2020,617,0.8,12/13/2024
4588,US-2020-128293,6/2/2020,420,0.2,12/13/2024
4589,US-2020-128678,9/15/2020,625,0.1,12/13/2024
4590,US-2020-128902,3/11/2020,486,0.3,12/13/2024
4591,US-2020-128909,10/9/2020,707,0.2,12/13/2024
4592,US-2020-129469,9/23/2020,434,0.2,12/13/2024
4593,US-2020-131058,12/27/2020,273,0,12/13/2024
4594,US-2020-131114,12/9/2020,662,0.4,12/13/2024
4595,US-2020-131149,7/10/2020,464,0.2,12/13/2024
4596,US-2020-131611,11/5/2020,276,0.48,12/13/2024
4597,US-2020-131674,11/29/2020,557,0.2,12/13/2024
4598,US-2020-131891,7/29/2020,615,0.7,12/13/2024
4599,US-2020-131912,10/29/2020,464,0.2,12/13/2024
4600,US-2020-132423,4/15/2020,550,0.2,12/13/2024
4601,US-2020-132577,11/22/2020,354,0.44,12/13/2024
4602,US-2020-132857,12/11/2020,125,0.2,12/13/2024
4603,US-2020-133508,4/17/2020,727,0,12/13/2024
4604,US-2020-133879,3/21/2020,444,0.43,12/13/2024
4605,US-2020-134369,9/16/2020,67,0,12/13/2024
4606,US-2020-134488,9/24/2020,598,0.3,12/13/2024
4607,US-2020-134656,9/28/2020,528,0.2,12/13/2024
4608,US-2020-134761,11/30/2020,193,0.2,12/13/2024
4609,US-2020-134908,6/5/2020,409,0.2,12/13/2024
4610,US-2020-135209,12/29/2020,510,0.2,12/13/2024
4611,US-2020-135720,12/11/2020,289,0.2,12/13/2024
4612,US-2020-135923,1/22/2020,156,0.2,12/13/2024
4613,US-2020-136581,11/10/2020,721,0.2,12/13/2024
4614,US-2020-137295,1/8/2020,785,0.37,12/13/2024
4615,US-2020-137547,3/7/2020,247,0.2,12/13/2024
4616,US-2020-138408,11/18/2020,420,0,12/13/2024
4617,US-2020-139087,7/17/2020,217,0.06,12/13/2024
4618,US-2020-139262,2/21/2020,454,0.53,12/13/2024
4619,US-2020-139388,11/7/2020,134,0,12/13/2024
4620,US-2020-139486,5/21/2020,464,0.1,12/13/2024
4621,US-2020-139710,6/9/2020,307,0.2,12/13/2024
4622,US-2020-140158,10/4/2020,237,0,12/13/2024
4623,US-2020-140172,3/8/2020,709,0.05,12/13/2024
4624,US-2020-140809,2/1/2020,151,0,12/13/2024
4625,US-2020-141264,8/13/2020,183,0.5,12/13/2024
4626,US-2020-141544,8/30/2020,603,0.36,12/13/2024
4627,US-2020-141880,8/22/2020,745,0.2,12/13/2024
4628,US-2020-142251,10/31/2020,290,0.2,12/13/2024
4629,US-2020-142685,6/23/2020,505,0,12/13/2024
4630,US-2020-143280,2/22/2020,775,0.07,12/13/2024
4631,US-2020-143448,12/10/2020,512,0,12/13/2024
4632,US-2020-143819,3/1/2020,423,0.1,12/13/2024
4633,US-2020-144057,5/9/2020,185,0.56,12/13/2024
4634,US-2020-144211,8/28/2020,175,0.2,12/13/2024
4635,US-2020-144351,11/14/2020,630,0,12/13/2024
4636,US-2020-144393,10/28/2020,703,0.7,12/13/2024
4637,US-2020-144477,8/12/2020,194,0.2,12/13/2024
4638,US-2020-144547,11/10/2020,540,0.2,12/13/2024
4639,US-2020-146066,8/21/2020,624,0.4,12/13/2024
4640,US-2020-146570,5/15/2020,705,0,12/13/2024
4641,US-2020-146710,8/27/2020,718,0.2,12/13/2024
4642,US-2020-146794,9/26/2020,692,0.15,12/13/2024
4643,US-2020-146857,5/6/2020,78,0,12/13/2024
4644,US-2020-147340,9/24/2020,248,0,12/13/2024
4645,US-2020-147711,9/3/2020,321,0,12/13/2024
4646,US-2020-147991,5/5/2020,793,0.2,12/13/2024
4647,US-2020-148110,9/5/2020,51,0.3,12/13/2024
4648,US-2020-148334,8/22/2020,202,0.8,12/13/2024
4649,US-2020-148803,12/11/2020,470,0.2,12/13/2024
4650,US-2020-148901,5/14/2020,518,0.41,12/13/2024
4651,US-2020-148957,9/17/2020,133,0,12/13/2024
4652,US-2020-149790,9/26/2020,674,0.8,12/13/2024
4653,US-2020-150035,12/1/2020,152,0,12/13/2024
4654,US-2020-150140,4/6/2020,781,0,12/13/2024
4655,US-2020-150147,4/25/2020,389,0.6,12/13/2024
4656,US-2020-150357,10/10/2020,252,0.45,12/13/2024
4657,US-2020-150567,5/17/2020,655,0.7,12/13/2024
4658,US-2020-150861,12/3/2020,257,0.1,12/13/2024
4659,US-2020-151260,12/11/2020,678,0.2,12/13/2024
4660,US-2020-151827,3/31/2020,174,0.3,12/13/2024
4661,US-2020-151862,3/1/2020,580,0.2,12/13/2024
4662,US-2020-152051,6/25/2020,762,0.4,12/13/2024
4663,US-2020-152373,9/5/2020,612,0.2,12/13/2024
4664,US-2020-152415,9/17/2020,604,0,12/13/2024
4665,US-2020-152835,5/19/2020,655,0,12/13/2024
4666,US-2020-153129,12/26/2020,291,0,12/13/2024
4667,US-2020-153815,11/6/2020,434,0.2,12/13/2024
4668,US-2020-154256,6/23/2020,700,0,12/13/2024
4669,US-2020-154361,3/14/2020,335,0.2,12/13/2024
4670,US-2020-155103,12/2/2020,359,0.13,12/13/2024
4671,US-2020-155173,3/6/2020,344,0.5,12/13/2024
4672,US-2020-155180,1/22/2020,736,0.2,12/13/2024
4673,US-2020-155404,9/22/2020,58,0,12/13/2024
4674,US-2020-155768,12/1/2020,450,0,12/13/2024
4675,US-2020-155971,6/6/2020,628,0,12/13/2024
4676,US-2020-156097,9/19/2020,262,0.55,12/13/2024
4677,US-2020-156692,8/13/2020,324,0,12/13/2024
4678,US-2020-156986,3/20/2020,792,0.33,12/13/2024
4679,US-2020-157308,8/17/2020,570,0.2,12/13/2024
4680,US-2020-157490,10/6/2020,450,0.57,12/13/2024
4681,US-2020-157728,9/22/2020,630,0,12/13/2024
4682,US-2020-157840,12/20/2020,489,0,12/13/2024
4683,US-2020-157945,9/26/2020,561,0.25,12/13/2024
4684,US-2020-158288,11/26/2020,259,0.7,12/13/2024
4685,US-2020-158309,11/26/2020,582,0.7,12/13/2024
4686,US-2020-158680,7/1/2020,579,0.2,12/13/2024
4687,US-2020-158708,6/26/2020,10,0.2,12/13/2024
4688,US-2020-159093,5/9/2020,658,0,12/13/2024
4689,US-2020-159415,4/17/2020,176,0.2,12/13/2024
4690,US-2020-159856,10/18/2020,276,0.2,12/13/2024
4691,US-2020-160206,4/1/2020,550,0,12/13/2024
4692,US-2020-160528,8/23/2020,516,0.33,12/13/2024
4693,US-2020-161396,4/19/2020,305,0.3,12/13/2024
4694,US-2020-161683,12/3/2020,147,0.45,12/13/2024
4695,US-2020-161844,12/9/2020,211,0.55,12/13/2024
4696,US-2020-162026,10/8/2020,357,0,12/13/2024
4697,US-2020-162103,11/13/2020,450,0.8,12/13/2024
4698,US-2020-162677,3/26/2020,193,0.2,12/13/2024
4699,US-2020-162852,12/27/2020,87,0.3,12/13/2024
4700,US-2020-162859,2/15/2020,592,0.1,12/13/2024
4701,US-2020-163258,12/29/2020,591,0.2,12/13/2024
4702,US-2020-163461,6/18/2020,113,0.2,12/13/2024
4703,US-2020-163538,8/26/2020,716,0,12/13/2024
4704,US-2020-163881,11/24/2020,710,0.07,12/13/2024
4705,US-2020-164189,3/24/2020,236,0.2,12/13/2024
4706,US-2020-164196,11/11/2020,57,0,12/13/2024
4707,US-2020-164588,4/16/2020,45,0,12/13/2024
4708,US-2020-164630,1/4/2020,252,0.2,12/13/2024
4709,US-2020-164945,11/22/2020,122,0.2,12/13/2024
4710,US-2020-165078,11/5/2020,484,0,12/13/2024
4711,US-2020-165505,1/23/2020,128,0,12/13/2024
4712,US-2020-165953,12/31/2020,276,0.2,12/13/2024
4713,US-2020-166660,1/30/2020,735,0.1,12/13/2024
4714,US-2020-167339,1/21/2020,747,0.2,12/13/2024
4715,US-2020-167472,6/6/2020,150,0,12/13/2024
4716,US-2020-168095,7/15/2020,488,0.2,12/13/2024
4717,US-2020-168410,2/21/2020,117,0,12/13/2024
4718,US-2020-168620,12/24/2020,628,0.37,12/13/2024
4719,US-2020-169040,12/6/2020,312,0.11,12/13/2024
4720,US-2020-169369,12/12/2020,255,0,12/13/2024
4721,US-2021-100048,5/19/2021,659,0,12/13/2024
4722,US-2021-100209,7/9/2021,747,0.7,12/13/2024
4723,US-2021-100398,8/19/2021,229,0.2,12/13/2024
4724,US-2021-100482,4/11/2021,384,0.2,12/13/2024
4725,US-2021-100930,4/7/2021,179,0.4,12/13/2024
4726,US-2021-101518,11/3/2021,584,0.2,12/13/2024
4727,US-2021-101539,3/16/2021,781,0.07,12/13/2024
4728,US-2021-101721,7/23/2021,549,0.2,12/13/2024
4729,US-2021-101784,7/6/2021,603,0.2,12/13/2024
4730,US-2021-101840,2/6/2021,707,0.1,12/13/2024
4731,US-2021-102183,8/21/2021,598,0.2,12/13/2024
4732,US-2021-102288,6/19/2021,792,0.6,12/13/2024
4733,US-2021-102638,12/29/2021,493,0,12/13/2024
4734,US-2021-102890,6/30/2021,689,0.4,12/13/2024
4735,US-2021-102904,11/13/2021,126,0,12/13/2024
4736,US-2021-103226,9/22/2021,242,0,12/13/2024
4737,US-2021-103247,10/5/2021,606,0.1,12/13/2024
4738,US-2021-103814,12/9/2021,462,0.2,12/13/2024
4739,US-2021-103828,8/13/2021,378,0,12/13/2024
4740,US-2021-104094,9/7/2021,25,0,12/13/2024
4741,US-2021-104437,1/27/2021,748,0,12/13/2024
4742,US-2021-104451,5/8/2021,527,0,12/13/2024
4743,US-2021-104661,1/15/2021,735,0.5,12/13/2024
4744,US-2021-104955,3/19/2021,143,0,12/13/2024
4745,US-2021-105046,7/17/2021,76,0,12/13/2024
4746,US-2021-105389,10/23/2021,225,0.4,12/13/2024
4747,US-2021-105697,8/25/2021,356,0.2,12/13/2024
4748,US-2021-105935,1/26/2021,69,0,12/13/2024
4749,US-2021-105998,11/3/2021,168,0.1,12/13/2024
4750,US-2021-106131,1/14/2021,759,0.2,12/13/2024
4751,US-2021-106145,9/26/2021,618,0.08,12/13/2024
4752,US-2021-106551,7/22/2021,251,0.3,12/13/2024
4753,US-2021-106579,6/8/2021,120,0.8,12/13/2024
4754,US-2021-106663,6/9/2021,531,0.43,12/13/2024
4755,US-2021-106705,12/26/2021,603,0,12/13/2024
4756,US-2021-106796,5/12/2021,402,0.2,12/13/2024
4757,US-2021-107272,11/5/2021,768,0.45,12/13/2024
4758,US-2021-107384,12/4/2021,757,0,12/13/2024
4759,US-2021-107636,4/30/2021,570,0,12/13/2024
4760,US-2021-107888,11/16/2021,131,0.05,12/13/2024
4761,US-2021-107979,6/8/2021,290,0.37,12/13/2024
4762,US-2021-108014,11/19/2021,369,0.7,12/13/2024
4763,US-2021-108063,12/2/2021,53,0,12/13/2024
4764,US-2021-108245,9/22/2021,692,0.5,12/13/2024
4765,US-2021-108315,4/30/2021,516,0.45,12/13/2024
4766,US-2021-108343,7/20/2021,51,0.03,12/13/2024
4767,US-2021-108700,5/19/2021,595,0.2,12/13/2024
4768,US-2021-109253,8/21/2021,608,0.09,12/13/2024
4769,US-2021-109316,6/8/2021,504,0.17,12/13/2024
4770,US-2021-109484,11/6/2021,627,0.7,12/13/2024
4771,US-2021-109582,9/12/2021,395,0,12/13/2024
4772,US-2021-109610,11/25/2021,107,0,12/13/2024
4773,US-2021-110149,12/10/2021,788,0.45,12/13/2024
4774,US-2021-110576,11/28/2021,628,0.24,12/13/2024
4775,US-2021-110604,5/15/2021,360,0.13,12/13/2024
4776,US-2021-110646,10/26/2021,359,0.43,12/13/2024
4777,US-2021-110989,11/3/2021,265,0,12/13/2024
4778,US-2021-110996,11/20/2021,414,0.2,12/13/2024
4779,US-2021-111024,7/3/2021,730,0.27,12/13/2024
4780,US-2021-111241,8/20/2021,306,0.2,12/13/2024
4781,US-2021-111423,8/17/2021,258,0.15,12/13/2024
4782,US-2021-111745,11/5/2021,618,0,12/13/2024
4783,US-2021-111920,10/22/2021,610,0,12/13/2024
4784,US-2021-112347,12/2/2021,106,0.34,12/13/2024
4785,US-2021-112613,5/28/2021,371,0.2,12/13/2024
4786,US-2021-112928,6/1/2021,65,0.2,12/13/2024
4787,US-2021-113201,6/30/2021,771,0,12/13/2024
4788,US-2021-113852,7/29/2021,314,0,12/13/2024
4789,US-2021-113992,12/14/2021,452,0.3,12/13/2024
4790,US-2021-114034,1/3/2021,220,0,12/13/2024
4791,US-2021-114356,8/20/2021,773,0.2,12/13/2024
4792,US-2021-114657,11/16/2021,516,0,12/13/2024
4793,US-2021-115252,10/20/2021,550,0.2,12/13/2024
4794,US-2021-115301,7/29/2021,779,0,12/13/2024
4795,US-2021-115595,10/9/2021,789,0,12/13/2024
4796,US-2021-115609,11/2/2021,182,0,12/13/2024
4797,US-2021-116491,11/11/2021,592,0.2,12/13/2024
4798,US-2021-116505,11/17/2021,741,0,12/13/2024
4799,US-2021-116652,9/15/2021,631,0.08,12/13/2024
4800,US-2021-116659,11/12/2021,564,0.4,12/13/2024
4801,US-2021-116701,12/17/2021,456,0.8,12/13/2024
4802,US-2021-116897,5/27/2021,366,0.07,12/13/2024
4803,US-2021-117247,10/9/2021,151,0.5,12/13/2024
4804,US-2021-117331,10/21/2021,559,0.7,12/13/2024
4805,US-2021-117450,9/4/2021,230,0.2,12/13/2024
4806,US-2021-117534,3/25/2021,184,0.12,12/13/2024
4807,US-2021-117723,8/15/2021,222,0.2,12/13/2024
4808,US-2021-118038,12/9/2021,419,0.53,12/13/2024
4809,US-2021-118087,9/9/2021,708,0.36,12/13/2024
4810,US-2021-118157,11/14/2021,62,0,12/13/2024
4811,US-2021-118535,2/11/2021,209,0,12/13/2024
4812,US-2021-118556,5/28/2021,752,0.55,12/13/2024
4813,US-2021-118598,11/16/2021,159,0,12/13/2024
4814,US-2021-118941,8/12/2021,66,0,12/13/2024
4815,US-2021-119039,3/6/2021,83,0.2,12/13/2024
4816,US-2021-119319,11/6/2021,455,0.6,12/13/2024
4817,US-2021-119438,3/18/2021,140,0.6,12/13/2024
4818,US-2021-119662,11/13/2021,179,0.2,12/13/2024
4819,US-2021-119816,3/4/2021,773,0.33,12/13/2024
4820,US-2021-120089,11/30/2021,522,0.2,12/13/2024
4821,US-2021-120147,3/30/2021,738,0.1,12/13/2024
4822,US-2021-120390,10/19/2021,753,0.7,12/13/2024
4823,US-2021-120418,6/11/2021,67,0.2,12/13/2024
4824,US-2021-120607,5/19/2021,347,0,12/13/2024
4825,US-2021-120649,1/20/2021,363,0,12/13/2024
4826,US-2021-120908,9/30/2021,79,0.2,12/13/2024
4827,US-2021-121251,3/26/2021,304,0.1,12/13/2024
4828,US-2021-122637,9/3/2021,276,0.8,12/13/2024
4829,US-2021-122672,11/4/2021,323,0.2,12/13/2024
4830,US-2021-122714,12/7/2021,323,0.8,12/13/2024
4831,US-2021-123204,7/21/2021,173,0,12/13/2024
4832,US-2021-123281,4/2/2021,359,0,12/13/2024
4833,US-2021-123463,12/23/2021,315,0,12/13/2024
4834,US-2021-123834,7/21/2021,306,0.3,12/13/2024
4835,US-2021-123862,1/7/2021,359,0,12/13/2024
4836,US-2021-124303,7/6/2021,286,0.45,12/13/2024
4837,US-2021-124779,9/8/2021,81,0.38,12/13/2024
4838,US-2021-124821,6/25/2021,42,0,12/13/2024
4839,US-2021-124926,11/13/2021,498,0.8,12/13/2024
4840,US-2021-124968,9/8/2021,527,0.5,12/13/2024
4841,US-2021-125213,12/11/2021,554,0,12/13/2024
4842,US-2021-125647,9/23/2021,451,0.4,12/13/2024
4843,US-2021-125717,9/28/2021,238,0.28,12/13/2024
4844,US-2021-125808,11/12/2021,276,0,12/13/2024
4845,US-2021-126053,12/5/2021,174,0,12/13/2024
4846,US-2021-126060,4/14/2021,245,0.2,12/13/2024
4847,US-2021-126081,6/29/2021,282,0.2,12/13/2024
4848,US-2021-126179,7/3/2021,180,0,12/13/2024
4849,US-2021-127292,1/19/2021,649,0,12/13/2024
4850,US-2021-127341,1/29/2021,150,0.8,12/13/2024
4851,US-2021-127719,7/21/2021,774,0,12/13/2024
4852,US-2021-128118,11/24/2021,549,0.45,12/13/2024
4853,US-2021-128398,5/2/2021,269,0,12/13/2024
4854,US-2021-128447,11/10/2021,493,0.1,12/13/2024
4855,US-2021-128832,4/24/2021,472,0,12/13/2024
4856,US-2021-128951,7/15/2021,658,0,12/13/2024
4857,US-2021-129203,4/17/2021,92,0.2,12/13/2024
4858,US-2021-129224,3/17/2021,58,0.2,12/13/2024
4859,US-2021-129441,9/7/2021,345,0,12/13/2024
4860,US-2021-129777,7/3/2021,288,0,12/13/2024
4861,US-2021-130603,9/30/2021,669,0.8,12/13/2024
4862,US-2021-130687,9/7/2021,591,0.07,12/13/2024
4863,US-2021-130953,7/29/2021,641,0,12/13/2024
4864,US-2021-131583,6/10/2021,152,0.2,12/13/2024
4865,US-2021-131849,6/6/2021,299,0,12/13/2024
4866,US-2021-131961,12/8/2021,517,0.3,12/13/2024
4867,US-2021-132031,4/23/2021,602,0.2,12/13/2024
4868,US-2021-132059,9/23/2021,45,0.45,12/13/2024
4869,US-2021-132206,6/16/2021,518,0.8,12/13/2024
4870,US-2021-132220,11/12/2021,209,0.2,12/13/2024
4871,US-2021-132297,5/27/2021,243,0,12/13/2024
4872,US-2021-132381,8/22/2021,234,0.4,12/13/2024
4873,US-2021-132444,11/18/2021,141,0.04,12/13/2024
4874,US-2021-132675,9/24/2021,428,0,12/13/2024
4875,US-2021-132927,12/9/2021,634,0.7,12/13/2024
4876,US-2021-133081,3/11/2021,613,0,12/13/2024
4877,US-2021-133200,5/6/2021,197,0.44,12/13/2024
4878,US-2021-133312,11/25/2021,69,0.07,12/13/2024
4879,US-2021-133361,5/14/2021,37,0,12/13/2024
4880,US-2021-133781,6/22/2021,200,0.2,12/13/2024
4881,US-2021-134481,8/27/2021,47,0.3,12/13/2024
4882,US-2021-134642,2/25/2021,725,0.2,12/13/2024
4883,US-2021-135013,7/24/2021,333,0.2,12/13/2024
4884,US-2021-135062,8/31/2021,648,0.2,12/13/2024
4885,US-2021-135230,9/1/2021,149,0,12/13/2024
4886,US-2021-135503,12/10/2021,358,0,12/13/2024
4887,US-2021-135986,6/20/2021,593,0,12/13/2024
4888,US-2021-136189,12/7/2021,201,0,12/13/2024
4889,US-2021-136679,11/14/2021,789,0.2,12/13/2024
4890,US-2021-136707,11/12/2021,355,0.2,12/13/2024
4891,US-2021-136721,4/8/2021,566,0,12/13/2024
4892,US-2021-136784,4/30/2021,16,0,12/13/2024
4893,US-2021-136868,10/6/2021,171,0,12/13/2024
4894,US-2021-137491,11/19/2021,453,0.3,12/13/2024
4895,US-2021-138086,4/16/2021,399,0,12/13/2024
4896,US-2021-139465,8/27/2021,536,0.07,12/13/2024
4897,US-2021-139577,10/1/2021,756,0,12/13/2024
4898,US-2021-139647,5/11/2021,765,0.7,12/13/2024
4899,US-2021-139955,9/28/2021,158,0.2,12/13/2024
4900,US-2021-139969,11/19/2021,17,0.3,12/13/2024
4901,US-2021-140074,3/23/2021,255,0,12/13/2024
4902,US-2021-140312,11/13/2021,435,0.2,12/13/2024
4903,US-2021-140907,12/10/2021,102,0,12/13/2024
4904,US-2021-141509,9/29/2021,676,0,12/13/2024
4905,US-2021-141558,3/11/2021,510,0.42,12/13/2024
4906,US-2021-141677,3/26/2021,327,0.32,12/13/2024
4907,US-2021-141698,4/15/2021,683,0.2,12/13/2024
4908,US-2021-141852,11/9/2021,357,0,12/13/2024
4909,US-2021-141943,5/5/2021,213,0,12/13/2024
